biome * ffffff ffffff ffffff
block 1745 13 d02d482d
block 1745 14 c2546e38
block 1746 * 276e6e18
block 1747 * 2b738426
block 1748 * be5709c0
block 1749 * ff878475
block 1749 1 ff6c6a58
block 1749 3 ff6c6a58
block 1749 4 ff666452
block 1749 5 ff6c6a58
block 1749 6 ff878478
block 1749 7 ff86847b
block 1750 * ff4b6a40
block 1750 1 ff364232
block 1751 * d8504837
block 1752 * 2d443b36
block 1753 3 ff427a3c
block 1753 4 30176705
block 1753 5 6f176e01
block 1753 8 46317f0e
block 1753 9 33b5a66e
block 1753 10 9f245a0c
block 1753 11 65694d37
block 1753 13 32aaad67
block 1753 14 9c654f1e
block 1754 * ffa64132
block 1755 * ff757366
block 1755 1 ff64421c
block 1755 2 ff483f0d
block 1755 11 ff64421c
block 1755 12 ff483f0d
block 1755 13 ff483f0d
block 1756 * ff797769
block 1756 8 ff726a5f
block 1756 9 ff726a5f
block 1756 10 ff726a5f
block 1756 11 ff726a5f
block 1756 12 ff7b796b
block 1756 13 ff7b796b
block 1756 14 ff726a5f
block 1756 15 ff6e6c5f
block 1757 0 50496a32
block 1757 1 52242e19
block 1757 2 5a5a7143
block 1757 3 6a293123
block 1757 4 9a5d8037
block 1757 5 7d464d1e
block 1757 6 655c707c
block 1757 7 50958753
block 1757 8 3b69672e
block 1757 9 50646e4d
block 1758 * 22a6cc2c
block 1759 * ff65686d
block 1759 0 ff5b3e28
block 1759 1 ff81796a
block 1759 2 ffb39f84
block 1759 3 ff634426
block 1759 4 ff2f1b13
block 1759 6 ffa9936e
block 1759 7 ff655031
block 1759 8 ff2f1b13
block 1759 10 ffa9936e
block 1759 11 ff655031
block 1759 12 ff2f1b13
block 1759 14 ffa9936e
block 1759 15 ff655031
block 1760 * 8f334b0b
block 1760 1 97468498
block 1760 2 8f797420
block 1760 3 a8202e01
block 1760 5 97468498
block 1760 6 8f797420
block 1760 7 a8202e01
block 1760 9 97468498
block 1760 10 8f797420
block 1760 11 a8202e01
block 1760 13 97468498
block 1760 14 8f797420
block 1760 15 a8202e01
block 1761 * ff634426
block 1761 0 ff5b3e28
block 1761 1 ff81796a
block 1761 2 ffb39f84
block 1761 4 ff605941
block 1761 5 ff5b7c7e
block 1761 6 ff8f9365
block 1761 7 ff73695a
block 1761 8 ff605941
block 1761 9 ff5b7c7e
block 1761 10 ff8f9365
block 1761 11 ff73695a
block 1761 12 ff5b3e28
block 1761 13 ff81796a
block 1761 14 ffb39f84
block 1762 * ff5e3d25
block 1762 1 ff6d5b38
block 1762 2 ff5c3c25
block 1762 3 ff5f3f27
block 1762 4 ff573822
block 1763 * ff794c2e
block 1763 1 ff726b2e
block 1763 2 ff705333
block 1763 3 ff6d6033
block 1763 4 ff715031
block 1763 5 ff6d6231
block 1763 6 ff78472b
block 1763 7 ff706a2b
block 1763 8 ff66462b
block 1763 9 ff7f5e2a
block 1763 10 ff64421c
block 1763 11 ff483f0d
block 1763 12 ff754228
block 1763 13 ff6d6828
block 1764 * 27c70101
block 1764 1 279bc701
block 1764 2 4f980101
block 1764 3 4f779801
block 1764 4 3dba6901
block 1764 5 ff171312
block 1764 6 ffe6b905
block 1764 7 ff9ad5d8
block 1765 * ff513a24
block 1766 * ff865e5e
block 1766 1 ff6c7c68
block 1767 * c3838384
block 1767 8 c3899272
block 1767 9 c3899272
block 1767 10 c3899272
block 1767 11 c3899272
block 1767 12 c3899272
block 1767 13 c3899272
block 1767 14 c3899272
block 1767 15 c3899272
block 1768 * ff0d1a9e
block 1768 0 ff0b1689
block 1768 1 ff0c1890
block 1768 2 ff0c1997
block 1768 4 ff0d1ba4
block 1768 5 ff0e1cac
block 1768 6 ff0d1ba4
block 1768 9 ff0d1ba4
block 1768 10 ff0e1cac
block 1768 11 ff0d1ba4
block 1768 13 ff0c1997
block 1768 14 ff0c1890
block 1768 15 ff0b1689
block 1769 * ff826a52
block 1769 1 ff7e694f
block 1769 2 ff806851
block 1770 0 6d523522
block 1770 1 6d3a5322
block 1770 4 ac3f281b
block 1770 5 ac2c401b
block 1770 8 ac3f281b
block 1770 9 ac2c401b
block 1770 12 ac3f281b
block 1770 13 ac2c401b
block 1771 0 6d726c6c
block 1771 4 ac686363
block 1771 8 ac686363
block 1771 12 ac686363
block 1772 * ae6c352e
block 1773 * c22b6c0e
block 1773 1 c23a5b3a
block 1773 2 c24c6433
block 1773 5 c23a5b3a
block 1773 6 c24c6433
block 1773 9 c23a5b3a
block 1773 10 c24c6433
block 1773 13 c23a5b3a
block 1773 14 c24c6433
block 1774 * ff7a7f7f
block 1774 1 ff737878
block 1774 2 ff666a6a
block 1775 * ff112c05
block 1776 * ff6ac573
block 1776 0 ff6ac673
block 1776 1 ff6ac673
block 1776 2 ff6ac673
block 1776 3 ff6ac673
block 1777 * ff6cb1c6
block 1778 * ff6cb1c6
block 1779 * ff4a4749
block 1780 * 7ffcfcfc
block 1781 * ffe6e8e9
block 1782 * ff6a6658
block 1783 * ff6d5e47
block 1784 * a72b6d0e
block 1785 * ff171413
block 1786 * ff4c2d10
block 1787 * ff4a591c
block 1788 * ffefe09e
block 1788 0 ffbf9e74
block 1788 10 ffbf9e74
block 1788 11 ffbf9e74
block 1788 12 ffbf9e74
block 1788 13 ffbf9e74
block 1788 15 ff776642
block 1789 * 6649493e
block 1790 * a530334e
block 1791 * a5c2b482
block 1792 0 ff502d23
block 1792 1 ff58372d
block 1792 2 ff724e2b
block 1792 3 ff633d30
block 1792 4 ff563533
block 1792 5 ff6b3126
block 1792 6 ff673724
block 1792 7 ff633f35
block 1792 8 ff553e2b
block 1792 9 ff6d4b42
block 1792 10 ff613e33
block 1792 11 ff4d4724
block 1792 12 ff4d504e
block 1792 13 ff5e3125
block 1792 14 ff533b24
block 1792 15 ff542e30
block 1793 0 ff653f2b
block 1793 1 ff60412e
block 1793 2 ff613e33
block 1793 3 ff664a41
block 1793 4 ff5e3c34
block 1793 5 ff664027
block 1793 6 ff6a3937
block 1793 7 ff653c43
block 1793 8 ff543f26
block 1793 9 ff6d3c39
block 1793 10 ff5c3232
block 1793 11 ff693b25
block 1793 12 ff6f443e
block 1793 13 ff6a493c
block 1793 14 ff8e6764
block 1793 15 ff724140
block 1794 * ff5c3429
block 1795 * e65d4b3a
block 1796 * ffeeeeee
block 1797 0 ff9b9b9b
block 1797 1 ff98582c
block 1797 2 ff7e3684
block 1797 3 ff425888
block 1797 4 ff8f851b
block 1797 5 ff2a8421
block 1797 6 ff8b5362
block 1797 7 ff2b2b2b
block 1797 8 ff6e6e6e
block 1797 9 ff194c61
block 1797 10 ff4f1e7a
block 1797 11 ff171f5e
block 1797 12 ff341f10
block 1797 13 ff263410
block 1797 14 ff731f1c
block 1797 15 ff131111
block 1798 * fff3b1b4
block 1799 * ff979394
block 1800 * ff757260
block 1801 * ff564839
block 1802 * ff010101
block 1803 * ff0b0c0c
block 1804 * ffbababa
block 1805 * ffc1ab0d
block 1806 * ff080808
block 1807 * ff080808
block 1808 * ff70ba4c
block 1809 * ff898778
block 1810 * 04000000
block 1811 * ffdbd5bd
block 1812 * ff9ea1a2
block 1813 * ff433216
block 1814 * ff898778
block 1815 * ff424142
block 1816 * ff475174
block 1817 * 8f43443c
block 1818 * ff716962
block 1818 0 ff706b62
block 1818 2 ff7c746a
block 1818 3 ff7c746a
block 1818 4 ff7c746a
block 1818 5 ff7c746a
block 1819 * ff63615e
block 1819 0 ff726f68
block 1819 2 ff797670
block 1819 3 ff797670
block 1819 4 ff797670
block 1819 5 ff797670
block 1820 * ff5c5c5c
block 1821 * 97766450
block 1822 * ffe58688
block 1823 * ffb7b8b7
block 1824 * ffffffff
block 1825 * ffeeeeee
block 1826 * ffffffff
block 1827 * ff858170
block 1828 * ffb8b0a2
block 1829 * ff969696
block 1830 * ff82817b
block 1831 * ffdfad01
block 1832 * ff7c007c
block 1833 * ff7c007c
block 1834 * ff7c007c
block 1835 * ff7c007c
block 1836 * ff333733
block 1837 * ff747474
block 1838 * ff3e803e
block 1839 * ff3f3f3f
block 1840 * ff5e5e25
block 1841 * ff255e5e
block 1842 * ff444444
block 1843 * ff444444
block 1844 * ff33332c
block 1845 * ff444444
block 1846 * ff653b37
block 1847 * ff444444
block 1848 * ff444444
block 1849 * ff3f3f4f
block 1850 * ff2b2b2b
block 1851 * ff41411a
block 1852 * ff1a4141
block 1853 * ff444444
block 1854 * ff2b2b2b
block 1855 * ff303f30
block 1856 * ff3a3a51
block 1857 * ff471e4b
block 1858 * ff2f3b3f
block 1859 * ff1c1c1c
block 1860 * ff1a1a1a
block 1861 * ff1c1c1c
block 1862 * ff4b6d6f
block 1863 * ff735d46
block 1864 * 3f67767e
block 1865 * ff988b62
block 1866 * ff4f2d0e
block 1867 * ff6a6a69
block 1868 0 ff475262
block 1868 1 ff60707f
block 1868 2 ff536f8c
block 1868 3 ff465f74
block 1869 * ff807f71
block 1870 * 88305d15
block 1871 * 3642541c
block 1872 * 67c4cc6b
block 1873 * 5b606836
block 1874 * 4b2f2a03
block 1875 * 6e829d5e
block 1876 * 506a8b2b
block 1877 * 4fc9c2b5
block 1878 * 623c7310
block 1879 * 79627445
block 1880 * 5c405914
block 1881 * 7f9aa54a
block 1882 * 20314518
block 1882 1 31657d23
block 1882 2 5f891915
block 1882 4 31657d23
block 1882 5 5f891915
block 1882 7 31657d23
block 1882 8 5f891915
block 1882 10 31657d23
block 1882 11 5f891915
block 1882 13 31657d23
block 1882 14 5f891915
block 1883 * 5f5f3e0d
block 1884 * 22589330
block 1884 1 29438b14
block 1884 2 4e4e8313
block 1884 4 29438b14
block 1884 5 4e4e8313
block 1884 7 29438b14
block 1884 8 4e4e8313
block 1884 10 29438b14
block 1884 11 4e4e8313
block 1884 13 29438b14
block 1884 14 4e4e8313
block 1885 * 5f46560e
block 1886 * 27b5a47b
block 1886 1 27be9b66
block 1886 2 42be9a64
block 1886 4 27be9b66
block 1886 5 42be9a64
block 1886 7 27be9b66
block 1886 8 42be9a64
block 1886 10 27be9b66
block 1886 11 42be9a64
block 1886 13 27be9b66
block 1886 14 42be9a64
block 1887 * 5f6b6320
block 1888 * 235e6d33
block 1888 1 3c5e6d33
block 1888 2 5e4f5c2b
block 1888 4 3c5e6d33
block 1888 5 5e4f5c2b
block 1888 7 3c5e6d33
block 1888 8 5e4f5c2b
block 1888 10 3c5e6d33
block 1888 11 5e4f5c2b
block 1888 13 3c5e6d33
block 1888 14 5e4f5c2b
block 1889 * 60576629
block 1890 * 1bc4d796
block 1890 1 25c4d993
block 1890 2 43dbc71f
block 1890 4 25c4d993
block 1890 5 43dbc71f
block 1890 7 25c4d993
block 1890 8 43dbc71f
block 1890 10 25c4d993
block 1890 11 43dbc71f
block 1890 13 25c4d993
block 1890 14 43dbc71f
block 1891 * 584c590e
block 1892 * 3e86a453
block 1892 1 3ea58851
block 1892 2 7fad6d46
block 1892 4 3ea58851
block 1892 5 7fad6d46
block 1892 7 3ea58851
block 1892 8 7fad6d46
block 1892 10 3ea58851
block 1892 11 7fad6d46
block 1892 13 3ea58851
block 1892 14 7fad6d46
block 1893 * 6166591f
block 1894 * 2633460f
block 1894 1 363a4d10
block 1894 2 686e1c07
block 1894 4 363a4d10
block 1894 5 686e1c07
block 1894 7 363a4d10
block 1894 8 686e1c07
block 1894 10 363a4d10
block 1894 11 686e1c07
block 1894 13 363a4d10
block 1894 14 686e1c07
block 1895 * 5f553f10
block 1896 * 2485c258
block 1896 1 3785c258
block 1896 2 3784b14e
block 1896 4 3785c258
block 1896 5 3784b14e
block 1896 7 3785c258
block 1896 8 3784b14e
block 1896 10 3785c258
block 1896 11 3784b14e
block 1896 13 3785c258
block 1896 14 3784b14e
block 1897 * 5f58661e
block 1898 * ff502f11
block 1898 1 ff543114
block 1898 2 ff674121
block 1898 4 ff543114
block 1898 5 ff674121
block 1898 7 ff543114
block 1898 8 ff674121
block 1898 10 ff543114
block 1898 11 ff674121
block 1898 13 ff543114
block 1898 14 ff674121
block 1899 * 58485010
block 1900 * 276d8232
block 1900 1 376c8232
block 1900 2 6f563f28
block 1900 4 376c8232
block 1900 5 6f563f28
block 1900 7 376c8232
block 1900 8 6f563f28
block 1900 10 376c8232
block 1900 11 6f563f28
block 1900 13 376c8232
block 1900 14 6f563f28
block 1901 * 5f4f4f16
block 1902 * 0b6d4a4c
block 1902 1 13714b4f
block 1902 2 287c4d57
block 1902 4 13714b4f
block 1902 5 287c4d57
block 1902 7 13714b4f
block 1902 8 287c4d57
block 1902 10 13714b4f
block 1902 11 287c4d57
block 1902 13 13714b4f
block 1902 14 287c4d57
block 1903 * 58474e13
block 1904 * 1f9fc073
block 1904 1 2daac980
block 1904 2 50da8a80
block 1904 4 2daac980
block 1904 5 50da8a80
block 1904 7 2daac980
block 1904 8 50da8a80
block 1904 10 2daac980
block 1904 11 50da8a80
block 1904 13 2daac980
block 1904 14 50da8a80
block 1905 * 60716133
block 1906 * 8cb5a255
block 1906 1 8c94b355
block 1906 2 8c629b36
block 1906 4 8c94b355
block 1906 5 8c629b36
block 1906 7 8c94b355
block 1906 8 8c629b36
block 1906 10 8c94b355
block 1906 11 8c629b36
block 1906 13 8c94b355
block 1906 14 8c629b36
block 1907 * 5f486217
block 1908 * 29527e2e
block 1908 1 298243a5
block 1908 2 567a3f9a
block 1908 4 298243a5
block 1908 5 567a3f9a
block 1908 7 298243a5
block 1908 8 567a3f9a
block 1908 10 298243a5
block 1908 11 567a3f9a
block 1908 13 298243a5
block 1908 14 567a3f9a
block 1909 * 5f474425
block 1910 * 2abca175
block 1910 1 43b9a077
block 1910 2 73bb843f
block 1910 4 43b9a077
block 1910 5 73bb843f
block 1910 7 43b9a077
block 1910 8 73bb843f
block 1910 10 43b9a077
block 1910 11 73bb843f
block 1910 13 43b9a077
block 1910 14 73bb843f
block 1911 * 5f6c6018
block 1912 * 0acdb42f
block 1912 1 16c7ab32
block 1912 2 29d8bd3a
block 1912 4 16c7ab32
block 1912 5 29d8bd3a
block 1912 7 16c7ab32
block 1912 8 29d8bd3a
block 1912 10 16c7ab32
block 1912 11 29d8bd3a
block 1912 13 16c7ab32
block 1912 14 29d8bd3a
block 1913 * 5f6f7127
block 1914 * 0fa2d18d
block 1914 1 16a0d08c
block 1914 2 2ba0d08b
block 1914 4 16a0d08c
block 1914 5 2ba0d08b
block 1914 7 16a0d08c
block 1914 8 2ba0d08b
block 1914 10 16a0d08c
block 1914 11 2ba0d08b
block 1914 13 16a0d08c
block 1914 14 2ba0d08b
block 1915 * 5f57722c
block 1916 * ff31281d
block 1916 1 ff34291d
block 1916 2 ff342a1c
block 1916 4 ff34291d
block 1916 5 ff342a1c
block 1916 7 ff34291d
block 1916 8 ff342a1c
block 1916 10 ff34291d
block 1916 11 ff342a1c
block 1916 13 ff34291d
block 1916 14 ff342a1c
block 1917 * 584d5410
block 1918 * 1a93b54e
block 1918 1 2894b64f
block 1918 2 4ab2812b
block 1918 4 2894b64f
block 1918 5 4ab2812b
block 1918 7 2894b64f
block 1918 8 4ab2812b
block 1918 10 2894b64f
block 1918 11 4ab2812b
block 1918 13 2894b64f
block 1918 14 4ab2812b
block 1919 * 5f635f22
block 1920 * 219c996e
block 1920 1 2d9f9d73
block 1920 2 2da49060
block 1920 4 2d9f9d73
block 1920 5 2da49060
block 1920 7 2d9f9d73
block 1920 8 2da49060
block 1920 10 2d9f9d73
block 1920 11 2da49060
block 1920 13 2d9f9d73
block 1920 14 2da49060
block 1921 * 5f606026
block 1922 * 1b97ab4c
block 1922 1 31a1b255
block 1922 2 47a5b558
block 1922 4 31a1b255
block 1922 5 47a5b558
block 1922 7 31a1b255
block 1922 8 47a5b558
block 1922 10 31a1b255
block 1922 11 47a5b558
block 1922 13 31a1b255
block 1922 14 47a5b558
block 1923 * ff5d6a22
block 1924 * ffad946a
block 1924 1 ffab9064
block 1924 2 ffc08843
block 1924 4 ffab9064
block 1924 5 ffc08843
block 1924 7 ffab9064
block 1924 8 ffc08843
block 1924 10 ffab9064
block 1924 11 ffc08843
block 1924 13 ffab9064
block 1924 14 ffc08843
block 1925 * 5f6c631f
block 1926 * ffceb584
block 1926 1 ffc6b07d
block 1926 2 ffd4a861
block 1926 4 ffc6b07d
block 1926 5 ffd4a861
block 1926 7 ffc6b07d
block 1926 8 ffd4a861
block 1926 10 ffc6b07d
block 1926 11 ffd4a861
block 1926 13 ffc6b07d
block 1926 14 ffd4a861
block 1927 * 60716e2a
block 1928 * ffd4c9ae
block 1928 1 ffd7cbaf
block 1928 2 ffd9cdb0
block 1928 4 ffd7cbaf
block 1928 5 ffd9cdb0
block 1928 7 ffd7cbaf
block 1928 8 ffd9cdb0
block 1928 10 ffd7cbaf
block 1928 11 ffd9cdb0
block 1928 13 ffd7cbaf
block 1928 14 ffd9cdb0
block 1929 * 584d5a1c
block 1930 * 2da67e58
block 1930 1 3ea7815c
block 1930 2 78c07d42
block 1930 4 3ea7815c
block 1930 5 78c07d42
block 1930 7 3ea7815c
block 1930 8 78c07d42
block 1930 10 3ea7815c
block 1930 11 78c07d42
block 1930 13 3ea7815c
block 1930 14 78c07d42
block 1931 * 5f6a642c
block 1932 * 1ba4cb88
block 1932 1 20a5ca87
block 1932 2 3ea4b94d
block 1932 4 20a5ca87
block 1932 5 3ea4b94d
block 1932 7 20a5ca87
block 1932 8 3ea4b94d
block 1932 10 20a5ca87
block 1932 11 3ea4b94d
block 1932 13 20a5ca87
block 1932 14 3ea4b94d
block 1933 * 605f7427
block 1934 * 1c7a7a2e
block 1934 1 48837b34
block 1934 2 74857b36
block 1934 4 48837b34
block 1934 5 74857b36
block 1934 7 48837b34
block 1934 8 74857b36
block 1934 10 48837b34
block 1934 11 74857b36
block 1934 13 48837b34
block 1934 14 74857b36
block 1935 * 5f555919
block 1936 * 0b5e8b3a
block 1936 1 116a9b41
block 1936 2 1a688933
block 1936 4 116a9b41
block 1936 5 1a688933
block 1936 7 116a9b41
block 1936 8 1a688933
block 1936 10 116a9b41
block 1936 11 1a688933
block 1936 13 116a9b41
block 1936 14 1a688933
block 1937 * 58455510
block 1938 * 199e7234
block 1938 1 19b66312
block 1938 2 31b36412
block 1938 4 19b66312
block 1938 5 31b36412
block 1938 7 19b66312
block 1938 8 31b36412
block 1938 10 19b66312
block 1938 11 31b36412
block 1938 13 19b66312
block 1938 14 31b36412
block 1939 * 5f66540f
block 1940 * 0b6e8d4b
block 1940 1 1676984d
block 1940 2 307a9d4d
block 1940 4 1676984d
block 1940 5 307a9d4d
block 1940 7 1676984d
block 1940 8 307a9d4d
block 1940 10 1676984d
block 1940 11 307a9d4d
block 1940 13 1676984d
block 1940 14 307a9d4d
block 1941 * 58495915
block 1942 * 2c62893e
block 1942 1 4561873e
block 1942 2 789a529a
block 1942 4 4561873e
block 1942 5 789a529a
block 1942 7 4561873e
block 1942 8 789a529a
block 1942 10 4561873e
block 1942 11 789a529a
block 1942 13 4561873e
block 1942 14 789a529a
block 1943 * 5f675a3e
block 1944 * 2ab78881
block 1944 1 41b6877f
block 1944 2 7cae6e66
block 1944 4 41b6877f
block 1944 5 7cae6e66
block 1944 7 41b6877f
block 1944 8 7cae6e66
block 1944 10 41b6877f
block 1944 11 7cae6e66
block 1944 13 41b6877f
block 1944 14 7cae6e66
block 1945 * 5f6a6332
block 1946 * 0dcfed98
block 1946 1 0fceec95
block 1946 2 25d0ee9a
block 1946 4 0fceec95
block 1946 5 25d0ee9a
block 1946 7 0fceec95
block 1946 8 25d0ee9a
block 1946 10 0fceec95
block 1946 11 25d0ee9a
block 1946 13 0fceec95
block 1946 14 25d0ee9a
block 1947 * 594f6019
block 1948 * 294b6724
block 1948 1 34506d25
block 1948 2 42405921
block 1948 4 34506d25
block 1948 5 42405921
block 1948 7 34506d25
block 1948 8 42405921
block 1948 10 34506d25
block 1948 11 42405921
block 1948 13 34506d25
block 1948 14 42405921
block 1949 * 5842510e
block 1950 * 1ca2b164
block 1950 1 32b0bb72
block 1950 2 48c09f5d
block 1950 4 32b0bb72
block 1950 5 48c09f5d
block 1950 7 32b0bb72
block 1950 8 48c09f5d
block 1950 10 32b0bb72
block 1950 11 48c09f5d
block 1950 13 32b0bb72
block 1950 14 48c09f5d
block 1951 * 5f655f23
block 1952 * 882e5a14
block 1952 0 2d2a5b10
block 1952 1 2d2a5b10
block 1952 2 3b305d11
block 1952 3 3b305d11
block 1952 4 3b305d11
block 1952 5 3b305d11
block 1952 6 3b305d11
block 1953 * 88285f1d
block 1953 0 2d255f15
block 1953 1 2d255f15
block 1953 2 3b2a6117
block 1953 3 3b2a6117
block 1953 4 3b2a6117
block 1953 5 3b2a6117
block 1953 6 3b2a6117
block 1954 * 6f316b1b
block 1954 0 112c6915
block 1954 1 112c6915
block 1954 2 392a6512
block 1954 3 392a6512
block 1954 4 392a6512
block 1954 5 392a6512
block 1954 6 392a6512
block 1955 * 883a5b14
block 1955 0 2d2f5e11
block 1955 1 2d2f5e11
block 1955 2 3b366012
block 1955 3 3b366012
block 1955 4 3b366012
block 1955 5 3b366012
block 1955 6 3b366012
block 1956 * 70575f24
block 1956 0 0f2c5509
block 1956 1 0f2c5509
block 1956 2 475f8037
block 1956 3 475f8037
block 1956 4 475f8037
block 1956 5 475f8037
block 1956 6 475f8037
block 1957 * 3642541c
block 1957 0 1034531b
block 1957 1 1034531b
block 1957 2 21435c24
block 1957 3 21435c24
block 1957 4 21435c24
block 1957 5 21435c24
block 1957 6 21435c24
block 1958 * 293c7033
block 1958 0 0935682e
block 1958 1 0935682e
block 1958 2 183a6f33
block 1958 3 183a6f33
block 1958 4 183a6f33
block 1958 5 183a6f33
block 1958 6 183a6f33
block 1959 * a295a84e
block 1959 0 1b879c3a
block 1959 1 1b879c3a
block 1959 2 6790a546
block 1959 3 6790a546
block 1959 4 6790a546
block 1959 5 6790a546
block 1959 6 6790a546
block 1960 * 7fccc67d
block 1960 0 16c6bf6d
block 1960 1 16c6bf6d
block 1960 2 38c9c273
block 1960 3 38c9c273
block 1960 4 38c9c273
block 1960 5 38c9c273
block 1960 6 38c9c273
block 1961 * a2a8954e
block 1961 0 1b9c873a
block 1961 1 1b9c873a
block 1961 2 67a59046
block 1961 3 67a59046
block 1961 4 67a59046
block 1961 5 67a59046
block 1961 6 67a59046
block 1962 * ffaa8339
block 1962 0 ff225700
block 1962 1 ff225700
block 1962 2 ff526b1e
block 1962 3 ff526b1e
block 1962 4 ff526b1e
block 1962 5 ff526b1e
block 1962 6 ff526b1e
block 1963 * 655c5413
block 1963 0 1148640f
block 1963 1 1148640f
block 1963 2 2856550f
block 1963 3 2856550f
block 1963 4 2856550f
block 1963 5 2856550f
block 1963 6 2856550f
block 1964 * 2f698723
block 1964 0 0d5b8418
block 1964 1 0d5b8418
block 1964 2 2e638625
block 1964 3 2e638625
block 1964 4 2e638625
block 1964 5 2e638625
block 1964 6 2e638625
block 1965 * 6b42541a
block 1965 0 093b4d14
block 1965 1 093b4d14
block 1965 2 2d414612
block 1965 3 2d414612
block 1965 4 2d414612
block 1965 5 2d414612
block 1965 6 2d414612
block 1966 * 42886c29
block 1966 0 09906c1b
block 1966 1 09906c1b
block 1966 2 2e7b5815
block 1966 3 2e7b5815
block 1966 4 2e7b5815
block 1966 5 2e7b5815
block 1966 6 2e7b5815
block 1967 * 6b525c1c
block 1967 0 09535717
block 1967 1 09535717
block 1967 2 2d544e14
block 1967 3 2d544e14
block 1967 4 2d544e14
block 1967 5 2d544e14
block 1967 6 2d544e14
block 1968 * 6e577f30
block 1968 0 244e7b29
block 1968 1 244e7b29
block 1968 2 3e487926
block 1968 3 3e487926
block 1968 4 3e487926
block 1968 5 3e487926
block 1968 6 3e487926
block 1969 * 2f466b1d
block 1969 0 0c1d4e06
block 1969 1 0c1d4e06
block 1969 2 181d4f06
block 1969 3 181d4f06
block 1969 4 181d4f06
block 1969 5 181d4f06
block 1969 6 181d4f06
block 1970 * 4b72a363
block 1970 0 0f57854a
block 1970 1 0f57854a
block 1970 2 45699e5a
block 1970 3 45699e5a
block 1970 4 45699e5a
block 1970 5 45699e5a
block 1970 6 45699e5a
block 1971 * 6c3e630e
block 1971 0 1134660d
block 1971 1 1134660d
block 1971 2 22325c0b
block 1971 3 22325c0b
block 1971 4 22325c0b
block 1971 5 22325c0b
block 1971 6 22325c0b
block 1972 * 3e305009
block 1972 0 0c2b5708
block 1972 1 0c2b5708
block 1972 2 302f5509
block 1972 3 302f5509
block 1972 4 302f5509
block 1972 5 302f5509
block 1972 6 302f5509
block 1973 * 96798560
block 1973 0 2781ad54
block 1973 1 2781ad54
block 1973 2 88708157
block 1973 3 88708157
block 1973 4 88708157
block 1973 5 88708157
block 1973 6 88708157
block 1974 * 80426117
block 1974 0 0b335e12
block 1974 1 0b335e12
block 1974 2 33366314
block 1974 3 33366314
block 1974 4 33366314
block 1974 5 33366314
block 1974 6 33366314
block 1975 * 6e61943c
block 1975 0 2453852f
block 1975 1 2453852f
block 1975 2 3e4b7f29
block 1975 3 3e4b7f29
block 1975 4 3e4b7f29
block 1975 5 3e4b7f29
block 1975 6 3e4b7f29
block 1976 * 943a6e0f
block 1976 0 30428407
block 1976 1 30428407
block 1976 2 633d7707
block 1976 3 633d7707
block 1976 4 633d7707
block 1976 5 633d7707
block 1976 6 633d7707
block 1977 * 855e9b33
block 1977 0 255fa131
block 1977 1 255fa131
block 1977 2 4a61a434
block 1977 3 4a61a434
block 1977 4 4a61a434
block 1977 5 4a61a434
block 1977 6 4a61a434
block 1978 * 335d8233
block 1978 0 090d4700
block 1978 1 090d4700
block 1978 2 1d336712
block 1978 3 1d336712
block 1978 4 1d336712
block 1978 5 1d336712
block 1978 6 1d336712
block 1979 * 3b6b6e3d
block 1979 0 0e1a5500
block 1979 1 0e1a5500
block 1979 2 1f31670e
block 1979 3 1f31670e
block 1979 4 1f31670e
block 1979 5 1f31670e
block 1979 6 1f31670e
block 1980 * 5338592a
block 1980 0 06365629
block 1980 1 06365629
block 1980 2 18335026
block 1980 3 18335026
block 1980 4 18335026
block 1980 5 18335026
block 1980 6 18335026
block 1981 * 41799556
block 1981 0 134a6b28
block 1981 1 134a6b28
block 1981 2 224d6f29
block 1981 3 224d6f29
block 1981 4 224d6f29
block 1981 5 224d6f29
block 1981 6 224d6f29
block 1982 * 6f2e550d
block 1982 0 102c600f
block 1982 1 102c600f
block 1982 2 39295c0c
block 1982 3 39295c0c
block 1982 4 39295c0c
block 1982 5 39295c0c
block 1982 6 39295c0c
block 1983 * 6079831a
block 1983 0 0f3c6d0e
block 1983 1 0f3c6d0e
block 1983 2 1741730f
block 1983 3 1741730f
block 1983 4 1741730f
block 1983 5 1741730f
block 1983 6 1741730f
block 1984 * a35c920e
block 1984 0 255c812a
block 1984 1 255c812a
block 1984 2 505c812a
block 1984 3 505c812a
block 1984 4 505c812a
block 1984 5 505c812a
block 1984 6 505c812a
block 1985 * 5c6ea148
block 1985 0 2860983b
block 1985 1 2860983b
block 1985 2 525b9436
block 1985 3 525b9436
block 1985 4 525b9436
block 1985 5 525b9436
block 1985 6 525b9436
block 1986 * 91548604
block 1986 0 2b437700
block 1986 1 2b437700
block 1986 2 90508300
block 1986 3 90508300
block 1986 4 90508300
block 1986 5 90508300
block 1986 6 90508300
block 1987 * 7d82b33b
block 1987 0 1f54950c
block 1987 1 1f54950c
block 1987 2 4275ab27
block 1987 3 4275ab27
block 1987 4 4275ab27
block 1987 5 4275ab27
block 1987 6 4275ab27
block 1988 * 3f6e9944
block 1988 0 1c7cad4e
block 1988 1 1c7cad4e
block 1988 2 3d6b9841
block 1988 3 3d6b9841
block 1988 4 3d6b9841
block 1988 5 3d6b9841
block 1988 6 3d6b9841
block 1989 * 46547943
block 1989 0 182d7a00
block 1989 1 182d7a00
block 1989 2 37456d3a
